,date,time,species,catch,effort,boat,location
39881,2021-09-08,2,species4,28,894,boat8,AB3
39882,2021-09-08,3,species5,70,138,boat5,H4
39883,2021-09-08,3,species8,68,138,boat5,H4
39884,2021-09-08,3,species1,34,34,boat3,H1
39885,2021-09-08,3,species5,362,630,boat7,H3
39886,2021-09-08,3,species8,268,630,boat7,H3
39887,2021-09-08,3,species3,11,64,boat8,H6
39888,2021-09-08,3,species6,33,64,boat8,H6
39889,2021-09-08,3,species9,15,64,boat8,H6
39890,2021-09-08,3,species12,5,64,boat8,H6
39891,2021-09-08,4,species4,64,270,boat4,E
39892,2021-09-08,4,species7,13,270,boat4,E
39893,2021-09-08,4,species10,117,270,boat4,E
39894,2021-09-08,4,species13,76,270,boat4,E
39895,2021-09-08,4,species2,488,488,boat3,H2
39896,2021-09-08,4,species4,58,227,boat5,E
39897,2021-09-08,4,species7,56,227,boat5,E
39898,2021-09-08,4,species10,97,227,boat5,E
39899,2021-09-08,4,species13,16,227,boat5,E
39900,2021-09-08,4,species5,34,95,boat9,H4
39901,2021-09-08,4,species11,61,95,boat9,H4
39902,2021-09-08,4,species5,15,17,boat6,H4
39903,2021-09-08,4,species11,2,17,boat6,H4
39904,2021-09-08,4,species3,98,409,boat2,H6
39905,2021-09-08,4,species6,20,409,boat2,H6
39906,2021-09-08,4,species8,247,409,boat2,H6
39907,2021-09-08,4,species9,24,409,boat2,H6
39908,2021-09-08,4,species12,20,409,boat2,H6
39909,2021-09-08,4,species3,4,122,boat10,H6
39910,2021-09-08,4,species6,33,122,boat10,H6
39911,2021-09-08,4,species8,66,122,boat10,H6
39912,2021-09-08,4,species9,14,122,boat10,H6
39913,2021-09-08,4,species12,5,122,boat10,H6
39914,2021-09-08,4,species5,32,102,boat8,H4
39915,2021-09-08,4,species11,70,102,boat8,H4
39916,2021-09-08,4,species2,120,120,boat1,H2
39917,2021-09-08,4,species5,9,17,boat7,H4
39918,2021-09-08,4,species11,8,17,boat7,H4
39919,2021-09-09,1,species5,273,653,boat5,H3
39920,2021-09-09,1,species8,319,653,boat5,H3
39921,2021-09-09,1,species11,61,653,boat5,H3
39922,2021-09-09,1,species3,55,150,boat7,H5
39923,2021-09-09,1,species6,19,150,boat7,H5
39924,2021-09-09,1,species9,53,150,boat7,H5
39925,2021-09-09,1,species12,23,150,boat7,H5
39926,2021-09-09,1,species3,24,149,boat1,H6
39927,2021-09-09,1,species5,58,149,boat1,H6
39928,2021-09-09,1,species6,32,149,boat1,H6
39929,2021-09-09,1,species9,15,149,boat1,H6
39930,2021-09-09,1,species12,20,149,boat1,H6
39931,2021-09-09,2,species11,95,434,boat6,MBA
39932,2021-09-09,2,species12,56,434,boat6,MBA
39933,2021-09-09,2,species13,283,434,boat6,MBA
39934,2021-09-09,2,species1,224,891,boat3,AB3
39935,2021-09-09,2,species2,260,891,boat3,AB3
39936,2021-09-09,2,species3,330,891,boat3,AB3
39937,2021-09-09,2,species4,77,891,boat3,AB3
39938,2021-09-09,2,species11,136,506,boat5,MBA
39939,2021-09-09,2,species12,77,506,boat5,MBA
39940,2021-09-09,2,species13,293,506,boat5,MBA
39941,2021-09-09,2,species11,71,162,boat10,MBA
39942,2021-09-09,2,species12,4,162,boat10,MBA
39943,2021-09-09,2,species13,87,162,boat10,MBA
39944,2021-09-09,2,species5,430,684,boat7,AB2
39945,2021-09-09,2,species6,75,684,boat7,AB2
39946,2021-09-09,2,species7,179,684,boat7,AB2
39947,2021-09-09,2,species5,38,66,boat4,AB2
39948,2021-09-09,2,species6,22,66,boat4,AB2
39949,2021-09-09,2,species7,6,66,boat4,AB2
39950,2021-09-09,2,species8,398,491,boat2,AB1
39951,2021-09-09,2,species9,89,491,boat2,AB1
39952,2021-09-09,2,species10,4,491,boat2,AB1
39953,2021-09-09,2,species1,71,409,boat9,AB3
39954,2021-09-09,2,species2,63,409,boat9,AB3
39955,2021-09-09,2,species3,190,409,boat9,AB3
39956,2021-09-09,2,species4,85,409,boat9,AB3
39957,2021-09-09,2,species1,108,1077,boat8,AB3
39958,2021-09-09,2,species2,729,1077,boat8,AB3
39959,2021-09-09,2,species3,154,1077,boat8,AB3
39960,2021-09-09,2,species4,86,1077,boat8,AB3
39961,2021-09-09,2,species1,50,690,boat1,AB3
39962,2021-09-09,2,species2,444,690,boat1,AB3
39963,2021-09-09,2,species3,119,690,boat1,AB3
39964,2021-09-09,2,species4,77,690,boat1,AB3
39965,2021-09-09,3,species3,109,163,boat3,H5
39966,2021-09-09,3,species6,20,163,boat3,H5
39967,2021-09-09,3,species9,28,163,boat3,H5
39968,2021-09-09,3,species12,6,163,boat3,H5
39969,2021-09-09,3,species5,288,545,boat5,H3
39970,2021-09-09,3,species8,257,545,boat5,H3
39971,2021-09-09,3,species1,76,76,boat2,H1
39972,2021-09-09,3,species8,30,163,boat9,C1
39973,2021-09-09,3,species9,15,163,boat9,C1
39974,2021-09-09,3,species10,118,163,boat9,C1
39975,2021-09-09,3,species5,30,779,boat4,C2
39976,2021-09-09,3,species6,5,779,boat4,C2
39977,2021-09-09,3,species7,194,779,boat4,C2
39978,2021-09-09,3,species11,171,779,boat4,C2
39979,2021-09-09,3,species12,5,779,boat4,C2
39980,2021-09-09,3,species13,374,779,boat4,C2
39981,2021-09-09,3,species3,95,175,boat1,H5
39982,2021-09-09,3,species6,19,175,boat1,H5
39983,2021-09-09,3,species9,58,175,boat1,H5
39984,2021-09-09,3,species12,3,175,boat1,H5
39985,2021-09-09,3,species2,0,0,boat6,H2
39986,2021-09-09,4,species3,34,514,boat4,H5
39987,2021-09-09,4,species6,1,514,boat4,H5
39988,2021-09-09,4,species8,372,514,boat4,H5
39989,2021-09-09,4,species9,64,514,boat4,H5
39990,2021-09-09,4,species12,43,514,boat4,H5
39991,2021-09-09,4,species2,53,53,boat8,H2
39992,2021-09-09,4,species5,37,37,boat5,H4
39993,2021-09-09,4,species11,0,37,boat5,H4
39994,2021-09-09,4,species1,265,265,boat7,H1
39995,2021-09-09,4,species5,21,82,boat10,H4
39996,2021-09-09,4,species11,61,82,boat10,H4
39997,2021-09-10,1,species5,310,431,boat5,H3
39998,2021-09-10,1,species8,21,431,boat5,H3
39999,2021-09-10,1,species11,100,431,boat5,H3
40000,2021-09-10,1,species1,343,343,boat8,H1
40001,2021-09-10,1,species4,38,348,boat1,E
40002,2021-09-10,1,species7,202,348,boat1,E
40003,2021-09-10,1,species10,105,348,boat1,E
40004,2021-09-10,1,species13,3,348,boat1,E
40005,2021-09-10,1,species4,31,341,boat10,E
40006,2021-09-10,1,species7,167,341,boat10,E
40007,2021-09-10,1,species10,47,341,boat10,E
40008,2021-09-10,1,species13,96,341,boat10,E
40009,2021-09-10,1,species3,10,51,boat9,H5
40010,2021-09-10,1,species6,5,51,boat9,H5
40011,2021-09-10,1,species9,10,51,boat9,H5
40012,2021-09-10,1,species12,26,51,boat9,H5
40013,2021-09-10,1,species4,86,358,boat6,E
40014,2021-09-10,1,species7,139,358,boat6,E
40015,2021-09-10,1,species10,99,358,boat6,E
40016,2021-09-10,1,species13,34,358,boat6,E
40017,2021-09-10,1,species3,155,252,boat4,H6
40018,2021-09-10,1,species5,50,252,boat4,H6
40019,2021-09-10,1,species6,27,252,boat4,H6
40020,2021-09-10,1,species9,5,252,boat4,H6
40021,2021-09-10,1,species12,15,252,boat4,H6
40022,2021-09-10,1,species2,290,290,boat7,H2
40023,2021-09-10,1,species3,148,253,boat2,H5
40024,2021-09-10,1,species6,47,253,boat2,H5
40025,2021-09-10,1,species9,8,253,boat2,H5
40026,2021-09-10,1,species12,50,253,boat2,H5
40027,2021-09-10,2,species5,498,514,boat5,AB2
40028,2021-09-10,2,species6,16,514,boat5,AB2
40029,2021-09-10,2,species7,0,514,boat5,AB2
40030,2021-09-10,2,species8,102,283,boat1,AB1
40031,2021-09-10,2,species9,117,283,boat1,AB1
40032,2021-09-10,2,species10,64,283,boat1,AB1
40033,2021-09-10,2,species11,127,390,boat2,MBA
40034,2021-09-10,2,species12,59,390,boat2,MBA
40035,2021-09-10,2,species13,204,390,boat2,MBA
40036,2021-09-10,2,species1,251,556,boat7,AB3
40037,2021-09-10,2,species2,39,556,boat7,AB3
40038,2021-09-10,2,species3,208,556,boat7,AB3
40039,2021-09-10,2,species4,58,556,boat7,AB3
40040,2021-09-10,2,species8,335,489,boat9,AB1
40041,2021-09-10,2,species9,117,489,boat9,AB1
40042,2021-09-10,2,species10,37,489,boat9,AB1
40043,2021-09-10,2,species8,626,750,boat6,AB1
40044,2021-09-10,2,species9,32,750,boat6,AB1
40045,2021-09-10,2,species10,92,750,boat6,AB1
40046,2021-09-10,2,species11,69,379,boat4,MBA
40047,2021-09-10,2,species12,55,379,boat4,MBA
40048,2021-09-10,2,species13,255,379,boat4,MBA
40049,2021-09-10,2,species5,204,487,boat8,AB2
40050,2021-09-10,2,species6,73,487,boat8,AB2
40051,2021-09-10,2,species7,210,487,boat8,AB2
40052,2021-09-10,3,species1,46,450,boat6,C3
40053,2021-09-10,3,species2,355,450,boat6,C3
40054,2021-09-10,3,species3,5,450,boat6,C3
40055,2021-09-10,3,species4,44,450,boat6,C3
40056,2021-09-10,3,species5,25,100,boat5,H4
40057,2021-09-10,3,species8,75,100,boat5,H4
40058,2021-09-10,3,species3,148,228,boat9,H6
40059,2021-09-10,3,species6,44,228,boat9,H6
40060,2021-09-10,3,species9,18,228,boat9,H6
40061,2021-09-10,3,species12,18,228,boat9,H6
40062,2021-09-10,3,species1,215,215,boat4,H1
40063,2021-09-10,3,species2,266,266,boat10,H2
40064,2021-09-10,3,species5,28,384,boat8,C2
40065,2021-09-10,3,species6,11,384,boat8,C2
40066,2021-09-10,3,species7,62,384,boat8,C2
40067,2021-09-10,3,species11,23,384,boat8,C2
40068,2021-09-10,3,species12,10,384,boat8,C2
40069,2021-09-10,3,species13,250,384,boat8,C2
40070,2021-09-10,3,species5,38,91,boat7,H4
40071,2021-09-10,3,species8,53,91,boat7,H4
40072,2021-09-10,3,species5,22,208,boat1,H4
40073,2021-09-10,3,species8,186,208,boat1,H4
40074,2021-09-10,3,species2,347,347,boat3,H2
40075,2021-09-10,3,species3,133,161,boat2,H5
40076,2021-09-10,3,species6,14,161,boat2,H5
40077,2021-09-10,3,species9,10,161,boat2,H5
40078,2021-09-10,3,species12,4,161,boat2,H5
40079,2021-09-10,4,species5,42,122,boat7,H4
40080,2021-09-10,4,species11,80,122,boat7,H4
40081,2021-09-10,4,species1,359,359,boat2,H1
40082,2021-09-10,4,species1,255,255,boat10,H1
40083,2021-09-10,4,species5,47,128,boat8,H4
40084,2021-09-10,4,species11,81,128,boat8,H4
40085,2021-09-10,4,species4,87,381,boat6,E
40086,2021-09-10,4,species7,194,381,boat6,E
40087,2021-09-10,4,species10,3,381,boat6,E
40088,2021-09-10,4,species13,97,381,boat6,E
40089,2021-09-10,4,species5,10,58,boat3,H3
40090,2021-09-10,4,species11,48,58,boat3,H3
40091,2021-09-10,4,species4,63,215,boat5,E
40092,2021-09-10,4,species7,138,215,boat5,E
40093,2021-09-10,4,species10,3,215,boat5,E
40094,2021-09-10,4,species13,11,215,boat5,E
40095,2021-09-10,4,species3,77,204,boat9,H6
40096,2021-09-10,4,species6,34,204,boat9,H6
40097,2021-09-10,4,species8,48,204,boat9,H6
40098,2021-09-10,4,species9,24,204,boat9,H6
40099,2021-09-10,4,species12,21,204,boat9,H6
40100,2021-09-11,1,species3,45,153,boat9,H6
40101,2021-09-11,1,species5,58,153,boat9,H6
40102,2021-09-11,1,species6,25,153,boat9,H6
40103,2021-09-11,1,species9,16,153,boat9,H6
40104,2021-09-11,1,species12,9,153,boat9,H6
40105,2021-09-11,1,species3,129,243,boat8,H5
40106,2021-09-11,1,species6,29,243,boat8,H5
40107,2021-09-11,1,species9,47,243,boat8,H5
40108,2021-09-11,1,species12,38,243,boat8,H5
40109,2021-09-11,1,species8,210,296,boat5,H4
40110,2021-09-11,1,species11,86,296,boat5,H4
40111,2021-09-11,1,species5,298,764,boat1,H3
40112,2021-09-11,1,species8,375,764,boat1,H3
40113,2021-09-11,1,species11,91,764,boat1,H3
40114,2021-09-11,1,species3,159,280,boat6,H5
40115,2021-09-11,1,species6,43,280,boat6,H5
40116,2021-09-11,1,species9,34,280,boat6,H5
40117,2021-09-11,1,species12,44,280,boat6,H5
40118,2021-09-11,2,species11,80,230,boat10,MBA
40119,2021-09-11,2,species12,26,230,boat10,MBA
40120,2021-09-11,2,species13,124,230,boat10,MBA
40121,2021-09-11,2,species11,165,487,boat8,MBA
40122,2021-09-11,2,species12,78,487,boat8,MBA
40123,2021-09-11,2,species13,244,487,boat8,MBA
40124,2021-09-11,2,species11,182,428,boat1,MBA
40125,2021-09-11,2,species12,4,428,boat1,MBA
40126,2021-09-11,2,species13,242,428,boat1,MBA
40127,2021-09-11,3,species5,367,592,boat7,H3
40128,2021-09-11,3,species8,225,592,boat7,H3
40129,2021-09-11,3,species1,180,180,boat6,H1
40130,2021-09-11,3,species1,1,63,boat1,C3
40131,2021-09-11,3,species2,34,63,boat1,C3
40132,2021-09-11,3,species3,15,63,boat1,C3
40133,2021-09-11,3,species4,13,63,boat1,C3
40134,2021-09-11,3,species2,349,349,boat9,H2
40135,2021-09-11,3,species8,22,100,boat4,C1
40136,2021-09-11,3,species9,11,100,boat4,C1
40137,2021-09-11,3,species10,67,100,boat4,C1
40138,2021-09-11,3,species8,15,96,boat8,C1
40139,2021-09-11,3,species9,15,96,boat8,C1
40140,2021-09-11,3,species10,66,96,boat8,C1
40141,2021-09-11,3,species1,98,380,boat5,C3
40142,2021-09-11,3,species2,225,380,boat5,C3
40143,2021-09-11,3,species3,0,380,boat5,C3
40144,2021-09-11,3,species4,57,380,boat5,C3
40145,2021-09-11,3,species5,26,202,boat10,H4
40146,2021-09-11,3,species8,176,202,boat10,H4
40147,2021-09-11,4,species4,84,408,boat5,E
40148,2021-09-11,4,species7,31,408,boat5,E
40149,2021-09-11,4,species10,54,408,boat5,E
40150,2021-09-11,4,species13,239,408,boat5,E
40151,2021-09-11,4,species1,49,49,boat9,H1
40152,2021-09-11,4,species1,277,277,boat4,H1
40153,2021-09-11,4,species1,235,235,boat3,H1
40154,2021-09-11,4,species3,49,213,boat2,H6
40155,2021-09-11,4,species6,2,213,boat2,H6
40156,2021-09-11,4,species8,141,213,boat2,H6
40157,2021-09-11,4,species9,6,213,boat2,H6
40158,2021-09-11,4,species12,15,213,boat2,H6
40159,2021-09-11,4,species5,12,38,boat10,H4
40160,2021-09-11,4,species11,26,38,boat10,H4
40161,2021-09-12,1,species2,525,525,boat6,H2
40162,2021-09-12,1,species5,407,815,boat8,H3
40163,2021-09-12,1,species8,407,815,boat8,H3
40164,2021-09-12,1,species11,1,815,boat8,H3
40165,2021-09-12,2,species8,607,665,boat2,AB1
40166,2021-09-12,2,species9,34,665,boat2,AB1
40167,2021-09-12,2,species10,24,665,boat2,AB1
40168,2021-09-12,2,species8,690,805,boat10,AB1
40169,2021-09-12,2,species9,47,805,boat10,AB1
40170,2021-09-12,2,species10,68,805,boat10,AB1
40171,2021-09-12,2,species5,332,552,boat5,AB2
40172,2021-09-12,2,species6,86,552,boat5,AB2
40173,2021-09-12,2,species7,134,552,boat5,AB2
40174,2021-09-12,2,species11,123,158,boat9,MBA
40175,2021-09-12,2,species12,23,158,boat9,MBA
40176,2021-09-12,2,species13,12,158,boat9,MBA
40177,2021-09-12,2,species8,366,536,boat4,AB1
40178,2021-09-12,2,species9,87,536,boat4,AB1
40179,2021-09-12,2,species10,83,536,boat4,AB1
40180,2021-09-12,3,species5,10,585,boat7,C2
40181,2021-09-12,3,species6,2,585,boat7,C2
40182,2021-09-12,3,species7,192,585,boat7,C2
40183,2021-09-12,3,species11,66,585,boat7,C2
40184,2021-09-12,3,species12,9,585,boat7,C2
40185,2021-09-12,3,species13,306,585,boat7,C2
40186,2021-09-12,3,species5,5,15,boat1,H4
40187,2021-09-12,3,species8,10,15,boat1,H4
40188,2021-09-12,3,species8,2,158,boat9,C1
40189,2021-09-12,3,species9,14,158,boat9,C1
40190,2021-09-12,3,species10,142,158,boat9,C1
40191,2021-09-12,3,species1,118,447,boat6,C3
40192,2021-09-12,3,species2,281,447,boat6,C3
40193,2021-09-12,3,species3,6,447,boat6,C3
40194,2021-09-12,3,species4,42,447,boat6,C3
40195,2021-09-12,4,species5,105,198,boat9,H3
40196,2021-09-12,4,species11,93,198,boat9,H3
40197,2021-09-13,1,species2,786,786,boat2,H2
40198,2021-09-13,1,species1,369,369,boat9,H1
40199,2021-09-13,1,species3,79,191,boat6,H6
40200,2021-09-13,1,species5,34,191,boat6,H6
40201,2021-09-13,1,species6,20,191,boat6,H6
40202,2021-09-13,1,species9,33,191,boat6,H6
40203,2021-09-13,1,species12,25,191,boat6,H6
40204,2021-09-13,1,species1,349,349,boat4,H1
40205,2021-09-13,2,species1,346,619,boat9,AB3
40206,2021-09-13,2,species2,240,619,boat9,AB3
40207,2021-09-13,2,species3,30,619,boat9,AB3
40208,2021-09-13,2,species4,3,619,boat9,AB3
40209,2021-09-13,2,species8,174,341,boat4,AB1
40210,2021-09-13,2,species9,25,341,boat4,AB1
40211,2021-09-13,2,species10,142,341,boat4,AB1
40212,2021-09-13,2,species5,34,131,boat5,AB2
40213,2021-09-13,2,species6,88,131,boat5,AB2
40214,2021-09-13,2,species7,9,131,boat5,AB2
40215,2021-09-13,2,species11,181,504,boat1,MBA
40216,2021-09-13,2,species12,5,504,boat1,MBA
40217,2021-09-13,2,species13,318,504,boat1,MBA
40218,2021-09-13,2,species11,53,301,boat6,MBA
40219,2021-09-13,2,species12,66,301,boat6,MBA
40220,2021-09-13,2,species13,182,301,boat6,MBA
40221,2021-09-13,3,species3,68,136,boat5,H5
40222,2021-09-13,3,species6,6,136,boat5,H5
40223,2021-09-13,3,species9,46,136,boat5,H5
40224,2021-09-13,3,species12,16,136,boat5,H5
40225,2021-09-13,3,species3,124,148,boat7,H6
40226,2021-09-13,3,species6,13,148,boat7,H6
40227,2021-09-13,3,species9,4,148,boat7,H6
40228,2021-09-13,3,species12,7,148,boat7,H6
40229,2021-09-13,3,species1,2,135,boat2,C3
40230,2021-09-13,3,species2,100,135,boat2,C3
40231,2021-09-13,3,species3,5,135,boat2,C3
40232,2021-09-13,3,species4,28,135,boat2,C3
40233,2021-09-13,3,species5,17,140,boat6,H4
40234,2021-09-13,3,species8,123,140,boat6,H4
40235,2021-09-13,3,species1,23,257,boat3,C3
40236,2021-09-13,3,species2,119,257,boat3,C3
40237,2021-09-13,3,species3,15,257,boat3,C3
40238,2021-09-13,3,species4,100,257,boat3,C3
40239,2021-09-13,3,species5,132,419,boat4,H3
40240,2021-09-13,3,species8,287,419,boat4,H3
40241,2021-09-13,3,species3,150,205,boat8,H6
40242,2021-09-13,3,species6,17,205,boat8,H6
40243,2021-09-13,3,species9,28,205,boat8,H6
40244,2021-09-13,3,species12,10,205,boat8,H6
40245,2021-09-13,3,species1,107,236,boat1,C3
40246,2021-09-13,3,species2,95,236,boat1,C3
40247,2021-09-13,3,species3,6,236,boat1,C3
40248,2021-09-13,3,species4,28,236,boat1,C3
40249,2021-09-13,3,species5,5,353,boat9,C2
40250,2021-09-13,3,species6,3,353,boat9,C2
40251,2021-09-13,3,species7,9,353,boat9,C2
40252,2021-09-13,3,species11,49,353,boat9,C2
40253,2021-09-13,3,species12,8,353,boat9,C2
40254,2021-09-13,3,species13,279,353,boat9,C2
40255,2021-09-13,4,species4,44,669,boat4,E
40256,2021-09-13,4,species7,253,669,boat4,E
40257,2021-09-13,4,species10,61,669,boat4,E
40258,2021-09-13,4,species13,311,669,boat4,E
40259,2021-09-13,4,species3,7,91,boat2,H6
40260,2021-09-13,4,species6,7,91,boat2,H6
40261,2021-09-13,4,species8,63,91,boat2,H6
40262,2021-09-13,4,species9,4,91,boat2,H6
40263,2021-09-13,4,species12,10,91,boat2,H6
40264,2021-09-13,4,species3,7,76,boat7,H6
40265,2021-09-13,4,species6,16,76,boat7,H6
40266,2021-09-13,4,species8,13,76,boat7,H6
40267,2021-09-13,4,species9,18,76,boat7,H6
40268,2021-09-13,4,species12,22,76,boat7,H6
40269,2021-09-14,1,species5,51,456,boat3,H3
40270,2021-09-14,1,species8,394,456,boat3,H3
40271,2021-09-14,1,species11,11,456,boat3,H3
40272,2021-09-14,1,species3,165,218,boat7,H5
40273,2021-09-14,1,species6,4,218,boat7,H5
40274,2021-09-14,1,species9,11,218,boat7,H5
40275,2021-09-14,1,species12,38,218,boat7,H5
40276,2021-09-14,1,species4,42,287,boat8,E
40277,2021-09-14,1,species7,160,287,boat8,E
40278,2021-09-14,1,species10,45,287,boat8,E
40279,2021-09-14,1,species13,40,287,boat8,E
40280,2021-09-14,1,species5,43,130,boat10,H3
40281,2021-09-14,1,species8,22,130,boat10,H3
40282,2021-09-14,1,species11,65,130,boat10,H3
40283,2021-09-14,1,species3,133,239,boat2,H5
40284,2021-09-14,1,species6,4,239,boat2,H5
40285,2021-09-14,1,species9,49,239,boat2,H5
40286,2021-09-14,1,species12,53,239,boat2,H5
40287,2021-09-14,1,species5,143,512,boat6,H3
40288,2021-09-14,1,species8,323,512,boat6,H3
40289,2021-09-14,1,species11,46,512,boat6,H3
40290,2021-09-14,2,species5,159,236,boat5,AB2
40291,2021-09-14,2,species6,68,236,boat5,AB2
40292,2021-09-14,2,species7,9,236,boat5,AB2
40293,2021-09-14,2,species11,166,526,boat9,MBA
40294,2021-09-14,2,species12,49,526,boat9,MBA
40295,2021-09-14,2,species13,311,526,boat9,MBA
40296,2021-09-14,2,species11,0,256,boat1,MBA
40297,2021-09-14,2,species12,23,256,boat1,MBA
40298,2021-09-14,2,species13,233,256,boat1,MBA
40299,2021-09-14,2,species11,21,318,boat10,MBA
40300,2021-09-14,2,species12,12,318,boat10,MBA
40301,2021-09-14,2,species13,285,318,boat10,MBA
40302,2021-09-14,2,species1,27,605,boat2,AB3
40303,2021-09-14,2,species2,327,605,boat2,AB3
40304,2021-09-14,2,species3,213,605,boat2,AB3
40305,2021-09-14,2,species4,38,605,boat2,AB3
40306,2021-09-14,2,species8,642,689,boat7,AB1
40307,2021-09-14,2,species9,35,689,boat7,AB1
40308,2021-09-14,2,species10,12,689,boat7,AB1
40309,2021-09-14,3,species5,95,121,boat6,H3
40310,2021-09-14,3,species8,26,121,boat6,H3
40311,2021-09-14,3,species2,166,166,boat10,H2
40312,2021-09-14,3,species1,119,119,boat2,H1
40313,2021-09-14,3,species1,15,15,boat4,H1
40314,2021-09-14,3,species2,159,159,boat7,H2
40315,2021-09-14,4,species3,10,223,boat8,H5
40316,2021-09-14,4,species6,21,223,boat8,H5
40317,2021-09-14,4,species8,79,223,boat8,H5
40318,2021-09-14,4,species9,72,223,boat8,H5
40319,2021-09-14,4,species12,41,223,boat8,H5
40320,2021-09-15,1,species8,200,267,boat8,H4
40321,2021-09-15,1,species11,67,267,boat8,H4
40322,2021-09-15,1,species5,403,559,boat6,H3
40323,2021-09-15,1,species8,156,559,boat6,H3
40324,2021-09-15,1,species11,0,559,boat6,H3
40325,2021-09-15,1,species3,8,90,boat3,H6
40326,2021-09-15,1,species5,50,90,boat3,H6
40327,2021-09-15,1,species6,24,90,boat3,H6
40328,2021-09-15,1,species9,1,90,boat3,H6
40329,2021-09-15,1,species12,7,90,boat3,H6
40330,2021-09-15,1,species3,128,279,boat5,H6
40331,2021-09-15,1,species5,72,279,boat5,H6
40332,2021-09-15,1,species6,27,279,boat5,H6
40333,2021-09-15,1,species9,31,279,boat5,H6
40334,2021-09-15,1,species12,21,279,boat5,H6
40335,2021-09-15,1,species8,243,266,boat7,H4
40336,2021-09-15,1,species11,23,266,boat7,H4
40337,2021-09-15,1,species3,160,233,boat2,H6
40338,2021-09-15,1,species5,8,233,boat2,H6
40339,2021-09-15,1,species6,39,233,boat2,H6
40340,2021-09-15,1,species9,5,233,boat2,H6
40341,2021-09-15,1,species12,21,233,boat2,H6
40342,2021-09-15,2,species1,38,624,boat9,AB3
40343,2021-09-15,2,species2,231,624,boat9,AB3
40344,2021-09-15,2,species3,297,624,boat9,AB3
40345,2021-09-15,2,species4,58,624,boat9,AB3
40346,2021-09-15,2,species8,48,111,boat1,AB1
40347,2021-09-15,2,species9,3,111,boat1,AB1
40348,2021-09-15,2,species10,60,111,boat1,AB1
40349,2021-09-15,2,species11,18,367,boat3,MBA
40350,2021-09-15,2,species12,22,367,boat3,MBA
40351,2021-09-15,2,species13,327,367,boat3,MBA
40352,2021-09-15,2,species5,233,414,boat10,AB2
40353,2021-09-15,2,species6,30,414,boat10,AB2
40354,2021-09-15,2,species7,151,414,boat10,AB2
